date,state,positiveIncrease,totalTestResultsIncrease,dailyPositiveRate,population,percentOver18,percentUrban,statewideMaskMandate
2020-10-09,MO,2008,21589,0.09301032933438323,6137428,77.7,70.4,0
2020-10-10,MO,5066,74720,0.06779978586723769,6137428,77.7,70.4,0
2020-10-14,MO,4449,130675,0.034046298067725266,6137428,77.7,70.4,0
2020-10-15,MO,1875,16480,0.1137742718446602,6137428,77.7,70.4,0
2020-10-17,MO,2357,44134,0.05340553768069969,6137428,77.7,70.4,0
2020-10-18,MO,1768,18079,0.09779301952541623,6137428,77.7,70.4,0
2020-10-19,MO,1405,11607,0.12104764366330666,6137428,77.7,70.4,0
2020-10-21,MO,1244,30194,0.04120023845797178,6137428,77.7,70.4,0
2020-10-22,MO,1854,19622,0.094485781265926,6137428,77.7,70.4,0
2020-10-23,MO,1811,17321,0.10455516425148664,6137428,77.7,70.4,0
2020-10-24,MO,2918,24470,0.11924805884756845,6137428,77.7,70.4,0
2020-10-25,MO,2043,18566,0.11003985780458904,6137428,77.7,70.4,0
2020-10-26,MO,1527,13764,0.11094158674803836,6137428,77.7,70.4,0
2020-10-27,MO,1695,17968,0.09433437221727516,6137428,77.7,70.4,0
2020-10-28,MO,1915,15848,0.12083543664815748,6137428,77.7,70.4,0
2020-10-29,MO,3061,19969,0.15328759577344886,6137428,77.7,70.4,0
2020-10-30,MO,2507,20470,0.12247191011235956,6137428,77.7,70.4,0
2020-10-31,MO,2986,22684,0.1316346323399753,6137428,77.7,70.4,0
2020-11-01,MO,2349,17632,0.13322368421052633,6137428,77.7,70.4,0
2020-06-01,MS,251,4417,0.0568258999320806,2976149,76.5,49.4,0
2020-06-02,MS,268,3244,0.08261405672009864,2976149,76.5,49.4,0
2020-06-03,MS,302,5249,0.05753476852733854,2976149,76.5,49.4,0
2020-06-04,MS,238,238,1.0,2976149,76.5,49.4,0
2020-06-05,MS,199,8128,0.02448326771653544,2976149,76.5,49.4,0
2020-06-06,MS,10,10,1.0,2976149,76.5,49.4,0
2020-06-07,MS,501,10126,0.04947659490420698,2976149,76.5,49.4,0
2020-06-08,MS,498,4963,0.10034253475720332,2976149,76.5,49.4,0
2020-06-10,MS,715,5673,0.12603560726247134,2976149,76.5,49.4,0
2020-06-12,MS,608,608,1.0,2976149,76.5,49.4,0
2020-06-14,MS,168,168,1.0,2976149,76.5,49.4,0
2020-06-15,MS,283,16450,0.017203647416413375,2976149,76.5,49.4,0
2020-06-16,MS,353,10300,0.034271844660194166,2976149,76.5,49.4,0
2020-06-17,MS,489,3586,0.13636363636363635,2976149,76.5,49.4,0
2020-06-18,MS,0,-5674,-0.0,2976149,76.5,49.4,0
2020-06-22,MS,1646,14534,0.11325168570249072,2976149,76.5,49.4,0
2020-06-23,MS,611,611,1.0,2976149,76.5,49.4,0
2020-06-24,MS,526,7801,0.06742725291629277,2976149,76.5,49.4,0
2020-06-25,MS,1092,4336,0.2518450184501845,2976149,76.5,49.4,0
2020-06-26,MS,550,5897,0.09326776326945904,2976149,76.5,49.4,0
2020-06-27,MS,465,5427,0.08568269762299613,2976149,76.5,49.4,0
2020-06-28,MS,361,2867,0.1259155912103244,2976149,76.5,49.4,0
2020-06-29,MS,675,3334,0.20245950809838031,2976149,76.5,49.4,0
2020-06-30,MS,680,4024,0.16898608349900596,2976149,76.5,49.4,0
2020-07-01,MS,653,6206,0.10522075410892684,2976149,76.5,49.4,0
2020-07-02,MS,870,5287,0.16455456780783054,2976149,76.5,49.4,0
2020-07-04,MS,1904,10876,0.17506436189775654,2976149,76.5,49.4,0
2020-07-05,MS,226,226,1.0,2976149,76.5,49.4,0
2020-07-06,MS,357,4547,0.0785133054761381,2976149,76.5,49.4,0
2020-07-07,MS,957,957,1.0,2976149,76.5,49.4,0
2020-07-08,MS,674,674,1.0,2976149,76.5,49.4,0
2020-07-09,MS,703,8485,0.08285209192692987,2976149,76.5,49.4,0
2020-07-10,MS,1031,5508,0.1871822803195352,2976149,76.5,49.4,0
2020-07-11,MS,797,4031,0.19771768791863065,2976149,76.5,49.4,0
2020-07-12,MS,868,868,1.0,2976149,76.5,49.4,0
2020-07-13,MS,393,8204,0.04790346172598732,2976149,76.5,49.4,0
2020-07-14,MS,862,6798,0.12680200058840835,2976149,76.5,49.4,0
2020-07-15,MS,1025,6644,0.15427453341360625,2976149,76.5,49.4,0
2020-07-16,MS,1230,7043,0.17464148800227175,2976149,76.5,49.4,0
2020-07-17,MS,1032,7564,0.13643574828133262,2976149,76.5,49.4,0
2020-07-18,MS,1017,5821,0.17471224875450952,2976149,76.5,49.4,0
2020-07-19,MS,792,792,1.0,2976149,76.5,49.4,0
2020-07-20,MS,1251,11898,0.10514372163388803,2976149,76.5,49.4,0
2020-07-21,MS,1635,5223,0.3130384836300976,2976149,76.5,49.4,0
2020-07-22,MS,1547,7832,0.19752298263534213,2976149,76.5,49.4,0
2020-07-23,MS,982,982,1.0,2976149,76.5,49.4,0
2020-07-24,MS,1610,7468,0.21558650241028388,2976149,76.5,49.4,0
2020-07-25,MS,1434,10406,0.13780511243513358,2976149,76.5,49.4,0
2020-07-26,MS,1207,1207,1.0,2976149,76.5,49.4,0
2020-07-27,MS,653,4504,0.14498223801065718,2976149,76.5,49.4,0
2020-07-28,MS,1342,5536,0.24241329479768786,2976149,76.5,49.4,0
2020-07-29,MS,1505,10171,0.14796971782518925,2976149,76.5,49.4,0
2020-07-30,MS,1775,6577,0.269879884445796,2976149,76.5,49.4,0
2020-07-31,MS,1168,4624,0.2525951557093425,2976149,76.5,49.4,0
2020-08-01,MS,1134,6968,0.16274397244546498,2976149,76.5,49.4,0
2020-08-02,MS,672,672,1.0,2976149,76.5,49.4,0
2020-08-03,MS,572,572,1.0,2976149,76.5,49.4,0
2020-08-04,MS,1074,1074,1.0,2976149,76.5,49.4,1
2020-08-05,MS,1245,14031,0.08873209322215095,2976149,76.5,49.4,1
2020-08-06,MS,956,4719,0.2025852934943844,2976149,76.5,49.4,1
2020-08-07,MS,1036,4671,0.22179404838364367,2976149,76.5,49.4,1
2020-08-08,MS,1210,6378,0.1897146440890561,2976149,76.5,49.4,1
2020-08-09,MS,527,527,1.0,2976149,76.5,49.4,1
2020-08-10,MS,476,476,1.0,2976149,76.5,49.4,1
2020-08-11,MS,644,9811,0.06564060748139842,2976149,76.5,49.4,1
2020-08-12,MS,1081,3410,0.3170087976539589,2976149,76.5,49.4,1
2020-08-13,MS,612,612,1.0,2976149,76.5,49.4,1
2020-08-14,MS,944,2616,0.3608562691131498,2976149,76.5,49.4,1
2020-08-15,MS,825,8723,0.09457755359394704,2976149,76.5,49.4,1
2020-08-16,MS,381,381,1.0,2976149,76.5,49.4,1
2020-08-17,MS,276,4443,0.06212018906144496,2976149,76.5,49.4,1
2020-08-18,MS,795,795,1.0,2976149,76.5,49.4,1
2020-08-19,MS,1348,1348,1.0,2976149,76.5,49.4,1
2020-08-20,MS,894,894,1.0,2976149,76.5,49.4,1
2020-08-21,MS,874,2176,0.4016544117647059,2976149,76.5,49.4,1
2020-08-22,MS,945,3820,0.2473821989528796,2976149,76.5,49.4,1
2020-08-23,MS,626,626,1.0,2976149,76.5,49.4,1
2020-08-24,MS,511,8414,0.06073211314475874,2976149,76.5,49.4,1
2020-08-25,MS,801,4599,0.17416829745596868,2976149,76.5,49.4,1
2020-08-26,MS,904,4529,0.19960256127180392,2976149,76.5,49.4,1
2020-08-27,MS,585,4848,0.12066831683168315,2976149,76.5,49.4,1
2020-08-28,MS,599,6244,0.09593209481101858,2976149,76.5,49.4,1
2020-08-29,MS,735,5635,0.13043478260869565,2976149,76.5,49.4,1
2020-08-30,MS,647,647,1.0,2976149,76.5,49.4,1
2020-08-31,MS,274,4701,0.05828547117634545,2976149,76.5,49.4,1
2020-09-01,MS,634,3652,0.17360350492880613,2976149,76.5,49.4,1
2020-09-02,MS,781,4069,0.1919390513639715,2976149,76.5,49.4,1
2020-09-03,MS,751,4995,0.15035035035035035,2976149,76.5,49.4,1
2020-09-04,MS,823,823,1.0,2976149,76.5,49.4,1
2020-09-05,MS,539,9995,0.05392696348174087,2976149,76.5,49.4,1
2020-09-06,MS,410,410,1.0,2976149,76.5,49.4,1
2020-09-07,MS,242,242,1.0,2976149,76.5,49.4,1
2020-09-08,MS,249,8410,0.029607609988109393,2976149,76.5,49.4,1
2020-09-09,MS,426,3177,0.13408876298394712,2976149,76.5,49.4,1
2020-09-10,MS,517,3600,0.1436111111111111,2976149,76.5,49.4,1
2020-09-11,MS,853,5141,0.16592102703754133,2976149,76.5,49.4,1
2020-09-12,MS,445,4160,0.10697115384615384,2976149,76.5,49.4,1
2020-09-13,MS,254,254,1.0,2976149,76.5,49.4,1
2020-09-14,MS,144,3013,0.04779289744440757,2976149,76.5,49.4,1
2020-09-15,MS,505,505,1.0,2976149,76.5,49.4,1
2020-09-16,MS,711,6420,0.11074766355140186,2976149,76.5,49.4,1
2020-09-17,MS,701,701,1.0,2976149,76.5,49.4,1
2020-09-19,MS,1152,69454,0.016586517695165146,2976149,76.5,49.4,1
2020-09-20,MS,277,277,1.0,2976149,76.5,49.4,1
2020-09-21,MS,192,3743,0.051295752070531664,2976149,76.5,49.4,1
2020-09-22,MS,465,5595,0.08310991957104558,2976149,76.5,49.4,1
2020-09-23,MS,552,4210,0.1311163895486936,2976149,76.5,49.4,1
2020-09-24,MS,737,5048,0.14599841521394613,2976149,76.5,49.4,1
2020-09-25,MS,722,4627,0.15604063107845256,2976149,76.5,49.4,1
2020-09-26,MS,645,4327,0.14906401663970414,2976149,76.5,49.4,1
2020-09-27,MS,182,182,1.0,2976149,76.5,49.4,1
2020-09-28,MS,190,4997,0.038022813688212934,2976149,76.5,49.4,1
2020-09-29,MS,589,589,1.0,2976149,76.5,49.4,1
2020-09-30,MS,552,552,1.0,2976149,76.5,49.4,1
2020-10-01,MS,696,696,1.0,2976149,76.5,49.4,0
2020-10-02,MS,672,672,1.0,2976149,76.5,49.4,0
2020-10-03,MS,609,609,1.0,2976149,76.5,49.4,0
2020-10-04,MS,321,321,1.0,2976149,76.5,49.4,0
2020-10-05,MS,215,66027,0.0032562436578975266,2976149,76.5,49.4,0
2020-10-07,MS,1538,1538,1.0,2976149,76.5,49.4,0
2020-10-08,MS,578,578,1.0,2976149,76.5,49.4,0
2020-10-09,MS,862,862,1.0,2976149,76.5,49.4,0
2020-10-10,MS,957,957,1.0,2976149,76.5,49.4,0
2020-10-11,MS,294,294,1.0,2976149,76.5,49.4,0
2020-10-12,MS,296,296,1.0,2976149,76.5,49.4,0
2020-10-13,MS,713,713,1.0,2976149,76.5,49.4,0
2020-10-14,MS,876,876,1.0,2976149,76.5,49.4,0
2020-10-15,MS,1322,1322,1.0,2976149,76.5,49.4,0
2020-10-16,MS,1116,26005,0.04291482407229378,2976149,76.5,49.4,0
2020-10-17,MS,751,751,1.0,2976149,76.5,49.4,0
2020-10-19,MS,586,586,1.0,2976149,76.5,49.4,0
2020-10-20,MS,730,730,1.0,2976149,76.5,49.4,0
2020-10-21,MS,801,801,1.0,2976149,76.5,49.4,0
2020-10-22,MS,958,958,1.0,2976149,76.5,49.4,0
2020-10-23,MS,795,795,1.0,2976149,76.5,49.4,0
2020-10-24,MS,1212,1212,1.0,2976149,76.5,49.4,0
2020-10-26,MS,675,675,1.0,2976149,76.5,49.4,0
2020-10-27,MS,854,854,1.0,2976149,76.5,49.4,0
2020-10-28,MS,1000,35443,0.028214315943909937,2976149,76.5,49.4,0
2020-10-29,MS,970,41247,0.02351686183237569,2976149,76.5,49.4,0
2020-10-30,MS,749,749,1.0,2976149,76.5,49.4,0
2020-10-31,MS,824,824,1.0,2976149,76.5,49.4,0
2020-11-01,MS,340,340,1.0,2976149,76.5,49.4,0
2020-06-01,MT,4,859,0.004656577415599534,1068778,78.6,55.9,0
2020-06-02,MT,4,1555,0.002572347266881029,1068778,78.6,55.9,0
2020-06-03,MT,2,1236,0.0016181229773462786,1068778,78.6,55.9,0
2020-06-04,MT,14,1194,0.011725293132328308,1068778,78.6,55.9,0
2020-06-05,MT,2,1246,0.0016051364365971107,1068778,78.6,55.9,0
2020-06-07,MT,5,624,0.008012820512820512,1068778,78.6,55.9,0
2020-06-08,MT,3,4214,0.0007119126720455624,1068778,78.6,55.9,0
2020-06-09,MT,6,1592,0.003768844221105528,1068778,78.6,55.9,0
2020-06-10,MT,7,1432,0.004888268156424581,1068778,78.6,55.9,0
2020-06-11,MT,2,1161,0.0017226528854435831,1068778,78.6,55.9,0
2020-06-12,MT,10,1245,0.008032128514056224,1068778,78.6,55.9,0
2020-06-13,MT,15,982,0.015274949083503056,1068778,78.6,55.9,0
2020-06-14,MT,13,903,0.014396456256921372,1068778,78.6,55.9,0
2020-06-15,MT,8,2030,0.003940886699507389,1068778,78.6,55.9,0
2020-06-16,MT,5,2640,0.0018939393939393944,1068778,78.6,55.9,0
2020-06-17,MT,16,1938,0.008255933952528379,1068778,78.6,55.9,0
2020-06-18,MT,25,1355,0.01845018450184502,1068778,78.6,55.9,0
2020-06-19,MT,11,1552,0.007087628865979381,1068778,78.6,55.9,0
2020-06-20,MT,32,1108,0.02888086642599278,1068778,78.6,55.9,0
2020-06-21,MT,19,827,0.022974607013301087,1068778,78.6,55.9,0
2020-06-22,MT,23,948,0.024261603375527425,1068778,78.6,55.9,0
2020-06-23,MT,3,2618,0.001145912910618793,1068778,78.6,55.9,0
2020-06-24,MT,23,1143,0.020122484689413824,1068778,78.6,55.9,0
2020-06-25,MT,37,3266,0.01132884262094305,1068778,78.6,55.9,0
2020-06-26,MT,26,1829,0.014215418261344996,1068778,78.6,55.9,0
2020-06-27,MT,23,1086,0.02117863720073665,1068778,78.6,55.9,0
2020-06-28,MT,11,1227,0.008964955175224124,1068778,78.6,55.9,0
2020-06-29,MT,56,6269,0.008932844153772532,1068778,78.6,55.9,0
2020-06-30,MT,48,2118,0.0226628895184136,1068778,78.6,55.9,0
2020-07-01,MT,49,2469,0.019846091535034426,1068778,78.6,55.9,0
2020-07-02,MT,67,1819,0.03683342495876856,1068778,78.6,55.9,0
2020-07-03,MT,45,2354,0.019116397621070518,1068778,78.6,55.9,0
2020-07-04,MT,39,1447,0.026952315134761567,1068778,78.6,55.9,0
2020-07-05,MT,45,1156,0.03892733564013842,1068778,78.6,55.9,0
2020-07-06,MT,37,2820,0.013120567375886523,1068778,78.6,55.9,0
2020-07-07,MT,78,2401,0.03248646397334444,1068778,78.6,55.9,0
2020-07-08,MT,44,1094,0.04021937842778794,1068778,78.6,55.9,0
2020-07-09,MT,95,2344,0.04052901023890785,1068778,78.6,55.9,0
2020-07-10,MT,127,3413,0.03721066510401407,1068778,78.6,55.9,0
2020-07-11,MT,84,1181,0.07112616426756986,1068778,78.6,55.9,0
2020-07-12,MT,81,1302,0.06221198156682028,1068778,78.6,55.9,0
2020-07-13,MT,85,4034,0.02107089737233515,1068778,78.6,55.9,0
2020-07-14,MT,109,2701,0.04035542391706775,1068778,78.6,55.9,0
2020-07-15,MT,144,2362,0.06096528365791702,1068778,78.6,55.9,1
2020-07-16,MT,135,4082,0.03307202351788339,1068778,78.6,55.9,1
2020-07-17,MT,135,2564,0.052652106084243366,1068778,78.6,55.9,1
2020-07-18,MT,105,1475,0.0711864406779661,1068778,78.6,55.9,1
2020-07-19,MT,62,1280,0.0484375,1068778,78.6,55.9,1
2020-07-20,MT,88,5883,0.01495835458099609,1068778,78.6,55.9,1
2020-07-21,MT,91,1960,0.04642857142857143,1068778,78.6,55.9,1
2020-07-22,MT,101,2516,0.04014308426073132,1068778,78.6,55.9,1
2020-07-23,MT,97,2700,0.035925925925925924,1068778,78.6,55.9,1
2020-07-24,MT,129,2982,0.04325955734406439,1068778,78.6,55.9,1
2020-07-25,MT,221,1815,0.12176308539944905,1068778,78.6,55.9,1
2020-07-26,MT,82,1300,0.06307692307692307,1068778,78.6,55.9,1
2020-07-27,MT,39,6340,0.0061514195583596215,1068778,78.6,55.9,1
2020-07-28,MT,94,2753,0.034144569560479475,1068778,78.6,55.9,1
2020-07-29,MT,201,3947,0.05092475297694452,1068778,78.6,55.9,1
2020-07-30,MT,138,3261,0.042318307267709285,1068778,78.6,55.9,1
2020-07-31,MT,151,1354,0.11152141802067947,1068778,78.6,55.9,1
2020-08-01,MT,116,1583,0.07327858496525584,1068778,78.6,55.9,1
2020-08-02,MT,112,2742,0.040846097738876735,1068778,78.6,55.9,1
2020-08-03,MT,40,5213,0.007673124880107422,1068778,78.6,55.9,1
2020-08-04,MT,81,1728,0.046875,1068778,78.6,55.9,1
2020-08-05,MT,115,1888,0.06091101694915254,1068778,78.6,55.9,1
2020-08-06,MT,173,2691,0.06428836863619472,1068778,78.6,55.9,1
2020-08-07,MT,155,1941,0.07985574446161772,1068778,78.6,55.9,1
2020-08-08,MT,132,1090,0.12110091743119268,1068778,78.6,55.9,1
2020-08-09,MT,63,1100,0.057272727272727274,1068778,78.6,55.9,1
2020-08-10,MT,65,3459,0.018791558253830592,1068778,78.6,55.9,1
2020-08-11,MT,87,1007,0.08639523336643495,1068778,78.6,55.9,1
2020-08-12,MT,164,1624,0.10098522167487683,1068778,78.6,55.9,1
2020-08-13,MT,139,1784,0.07791479820627803,1068778,78.6,55.9,1
2020-08-14,MT,134,2041,0.06565409113179814,1068778,78.6,55.9,1
2020-08-15,MT,118,1075,0.10976744186046512,1068778,78.6,55.9,1
2020-08-16,MT,91,988,0.09210526315789473,1068778,78.6,55.9,1
2020-08-17,MT,42,2801,0.014994644769725098,1068778,78.6,55.9,1
2020-08-18,MT,54,787,0.06861499364675985,1068778,78.6,55.9,1
2020-08-19,MT,110,1021,0.10773751224289912,1068778,78.6,55.9,1
2020-08-20,MT,116,1027,0.11295034079844204,1068778,78.6,55.9,1
2020-08-21,MT,144,1067,0.13495782567947515,1068778,78.6,55.9,1
2020-08-22,MT,160,1089,0.14692378328741965,1068778,78.6,55.9,1
2020-08-23,MT,53,1033,0.05130687318489836,1068778,78.6,55.9,1
2020-08-24,MT,60,22924,0.002617344268016053,1068778,78.6,55.9,1
2020-08-25,MT,135,2834,0.04763585038814397,1068778,78.6,55.9,1
2020-08-26,MT,161,1753,0.09184255561893896,1068778,78.6,55.9,1
2020-08-27,MT,144,2399,0.06002501042100875,1068778,78.6,55.9,1
2020-08-28,MT,134,2216,0.060469314079422375,1068778,78.6,55.9,1
2020-08-29,MT,188,2506,0.07501995211492417,1068778,78.6,55.9,1
2020-08-30,MT,89,1280,0.06953125,1068778,78.6,55.9,1
2020-08-31,MT,81,3577,0.022644674308079395,1068778,78.6,55.9,1
2020-09-01,MT,88,2058,0.04275996112730807,1068778,78.6,55.9,1
2020-09-02,MT,182,1577,0.11540900443880785,1068778,78.6,55.9,1
2020-09-03,MT,180,1787,0.10072747621712368,1068778,78.6,55.9,1
2020-09-04,MT,148,4328,0.034195933456561925,1068778,78.6,55.9,1
2020-09-05,MT,145,1062,0.13653483992467044,1068778,78.6,55.9,1
2020-09-06,MT,100,976,0.10245901639344264,1068778,78.6,55.9,1
2020-09-07,MT,52,5099,0.010198078054520495,1068778,78.6,55.9,1
2020-09-08,MT,65,1655,0.039274924471299086,1068778,78.6,55.9,1
2020-09-09,MT,87,2370,0.036708860759493665,1068778,78.6,55.9,1
2020-09-10,MT,195,2203,0.08851566046300499,1068778,78.6,55.9,1
2020-09-11,MT,122,1305,0.09348659003831418,1068778,78.6,55.9,1
2020-09-12,MT,140,4070,0.0343980343980344,1068778,78.6,55.9,1
2020-09-13,MT,96,1396,0.06876790830945559,1068778,78.6,55.9,1
2020-09-14,MT,86,5746,0.01496693351896972,1068778,78.6,55.9,1
2020-09-15,MT,137,3498,0.03916523727844483,1068778,78.6,55.9,1
2020-09-16,MT,187,3033,0.06165512693702605,1068778,78.6,55.9,1
2020-09-17,MT,216,2898,0.07453416149068323,1068778,78.6,55.9,1
2020-09-18,MT,224,3256,0.0687960687960688,1068778,78.6,55.9,1
2020-09-19,MT,292,2285,0.12778993435448574,1068778,78.6,55.9,1
2020-09-20,MT,136,1973,0.06893056259503294,1068778,78.6,55.9,1
2020-09-21,MT,130,8449,0.015386436264646704,1068778,78.6,55.9,1
2020-09-22,MT,271,2747,0.09865307608299964,1068778,78.6,55.9,1
2020-09-23,MT,212,3151,0.06728022849888925,1068778,78.6,55.9,1
2020-09-24,MT,330,4358,0.07572280862781093,1068778,78.6,55.9,1
2020-09-25,MT,322,4598,0.07003044802087864,1068778,78.6,55.9,1
2020-09-26,MT,343,3169,0.10823603660460714,1068778,78.6,55.9,1
2020-09-27,MT,200,1022,0.19569471624266144,1068778,78.6,55.9,1
2020-09-28,MT,306,6889,0.044418638409057916,1068778,78.6,55.9,1
2020-09-29,MT,311,2730,0.11391941391941393,1068778,78.6,55.9,1
2020-09-30,MT,347,3232,0.1073638613861386,1068778,78.6,55.9,1
2020-10-01,MT,429,5551,0.07728337236533958,1068778,78.6,55.9,1
2020-10-02,MT,355,4653,0.07629486352890608,1068778,78.6,55.9,1
2020-10-03,MT,501,1421,0.3525686136523575,1068778,78.6,55.9,1
2020-10-04,MT,279,2630,0.10608365019011406,1068778,78.6,55.9,1
2020-10-05,MT,212,12562,0.016876293583824233,1068778,78.6,55.9,1
2020-10-06,MT,500,2745,0.18214936247723126,1068778,78.6,55.9,1
2020-10-07,MT,716,3456,0.207175925925926,1068778,78.6,55.9,1
2020-10-08,MT,614,5489,0.11186008380397157,1068778,78.6,55.9,1
2020-10-09,MT,722,5081,0.14209801220232238,1068778,78.6,55.9,1
2020-10-10,MT,718,1903,0.37729900157645824,1068778,78.6,55.9,1
2020-10-11,MT,585,1609,0.3635798632691112,1068778,78.6,55.9,1
2020-10-12,MT,423,10200,0.04147058823529412,1068778,78.6,55.9,1
2020-10-13,MT,486,9193,0.05286631132383335,1068778,78.6,55.9,1
2020-10-14,MT,599,4928,0.12155032467532467,1068778,78.6,55.9,1
2020-10-15,MT,723,5253,0.13763563677898344,1068778,78.6,55.9,1
2020-10-16,MT,662,5630,0.11758436944937832,1068778,78.6,55.9,1
2020-10-17,MT,638,2666,0.23930982745686424,1068778,78.6,55.9,1
2020-10-18,MT,588,3006,0.19560878243512966,1068778,78.6,55.9,1
2020-10-19,MT,569,11232,0.05065883190883192,1068778,78.6,55.9,1
2020-10-20,MT,703,2655,0.2647834274952919,1068778,78.6,55.9,1
2020-10-21,MT,619,2973,0.20820719811638075,1068778,78.6,55.9,1
2020-10-22,MT,928,4852,0.1912613355317395,1068778,78.6,55.9,1
2020-10-23,MT,863,8154,0.10583762570517537,1068778,78.6,55.9,1
2020-10-24,MT,639,3032,0.2107519788918205,1068778,78.6,55.9,1
2020-10-25,MT,738,1575,0.4685714285714286,1068778,78.6,55.9,1
2020-10-26,MT,621,10718,0.05793991416309013,1068778,78.6,55.9,1
2020-10-27,MT,845,4997,0.16910146087652592,1068778,78.6,55.9,1
2020-10-28,MT,620,3148,0.19695044472681067,1068778,78.6,55.9,1
2020-10-29,MT,887,3137,0.28275422378068216,1068778,78.6,55.9,1
2020-10-30,MT,1063,5022,0.21166865790521705,1068778,78.6,55.9,1
2020-10-31,MT,885,6286,0.14078905504295258,1068778,78.6,55.9,1
2020-11-01,MT,694,2789,0.2488347077805665,1068778,78.6,55.9,1
2020-06-01,NC,674,5619,0.1199501690692294,10488084,78.1,66.1,0
2020-06-02,NC,626,13013,0.04810574041343272,10488084,78.1,66.1,0
2020-06-03,NC,888,14342,0.06191605076000557,10488084,78.1,66.1,0
2020-06-04,NC,1189,19039,0.062450758968433225,10488084,78.1,66.1,0
2020-06-05,NC,1289,13845,0.09310220296135788,10488084,78.1,66.1,0
2020-06-06,NC,1370,15203,0.09011379333026376,10488084,78.1,66.1,0
2020-06-07,NC,921,13876,0.06637359469587778,10488084,78.1,66.1,0
2020-06-08,NC,938,8887,0.10554742882862607,10488084,78.1,66.1,0
2020-06-09,NC,676,15598,0.043338889601230925,10488084,78.1,66.1,0
2020-06-10,NC,1011,17939,0.05635765650259213,10488084,78.1,66.1,0
2020-06-11,NC,1310,19027,0.06884952961580912,10488084,78.1,66.1,0
2020-06-12,NC,1768,23020,0.07680278019113812,10488084,78.1,66.1,0
2020-06-13,NC,1427,15993,0.08922653660976677,10488084,78.1,66.1,0
2020-06-14,NC,1443,15440,0.09345854922279792,10488084,78.1,66.1,0
2020-06-15,NC,983,11349,0.08661556084236496,10488084,78.1,66.1,0
2020-06-16,NC,751,12942,0.05802812548292381,10488084,78.1,66.1,0
2020-06-17,NC,1002,16001,0.06262108618211362,10488084,78.1,66.1,0
2020-06-18,NC,1333,26256,0.050769347958561854,10488084,78.1,66.1,0
2020-06-19,NC,1652,18635,0.08865038905285752,10488084,78.1,66.1,0
2020-06-20,NC,1549,19028,0.08140634853899517,10488084,78.1,66.1,0
2020-06-21,NC,1412,14434,0.09782458085076902,10488084,78.1,66.1,0
2020-06-22,NC,804,11570,0.06949006050129647,10488084,78.1,66.1,0
2020-06-23,NC,848,16483,0.05144694533762058,10488084,78.1,66.1,0
2020-06-24,NC,1721,17457,0.09858509480437648,10488084,78.1,66.1,1
2020-06-25,NC,1009,19993,0.0504676636822888,10488084,78.1,66.1,1
2020-06-26,NC,1635,25447,0.0642511887452352,10488084,78.1,66.1,1
2020-06-27,NC,1719,18406,0.09339345865478647,10488084,78.1,66.1,1
2020-06-28,NC,1605,16774,0.09568379635149636,10488084,78.1,66.1,1
2020-06-29,NC,1342,14400,0.09319444444444444,10488084,78.1,66.1,1
2020-06-30,NC,1186,23728,0.04998314227916386,10488084,78.1,66.1,1
2020-07-01,NC,1843,32205,0.05722713864306785,10488084,78.1,66.1,1
2020-07-02,NC,1629,28882,0.056401911224984426,10488084,78.1,66.1,1
2020-07-03,NC,2099,28173,0.07450395768998687,10488084,78.1,66.1,1
2020-07-04,NC,1413,19003,0.07435668052412776,10488084,78.1,66.1,1
2020-07-05,NC,1329,18542,0.07167511595297163,10488084,78.1,66.1,1
2020-07-06,NC,1546,15008,0.10301172707889124,10488084,78.1,66.1,1
2020-07-07,NC,1346,19444,0.06922443941575808,10488084,78.1,66.1,1
2020-07-08,NC,1435,25392,0.05651386263390045,10488084,78.1,66.1,1
2020-07-09,NC,2039,25129,0.08114131083608579,10488084,78.1,66.1,1
2020-07-10,NC,1982,28801,0.06881705496336933,10488084,78.1,66.1,1
2020-07-11,NC,2462,25446,0.09675391024129527,10488084,78.1,66.1,1
2020-07-12,NC,1908,23517,0.08113279755070799,10488084,78.1,66.1,1
2020-07-13,NC,1827,20911,0.08737028358280331,10488084,78.1,66.1,1
